tinh,huyen,xa,diaban,hoso,matv,sector,income
1,19,598,7,13,1,HomeBusiness,
1,19,598,7,13,2,HomeBusiness,
1,19,598,7,13,3,HomeBusiness,
1,19,598,7,13,4,,
1,19,598,7,14,1,HomeBusiness,
1,19,598,7,14,2,StateRun,26930
1,19,598,7,14,3,,
1,19,598,7,14,4,,
1,19,598,7,15,1,HomeBusiness,34202
1,19,598,7,15,2,HomeBusiness,
1,19,598,7,15,3,,
1,19,607,28,13,1,FarmForestAqua,
1,19,607,28,13,2,FarmForestAqua,
1,19,607,28,13,3,,
1,19,607,28,13,4,,
1,19,607,28,14,1,FarmForestAqua,
1,19,607,28,15,1,FarmForestAqua,
1,19,607,28,15,2,FarmForestAqua,
1,19,607,28,15,3,FarmForestAqua,
1,19,607,28,15,4,FarmForestAqua,
1,19,607,28,15,5,FarmForestAqua,
1,19,607,28,15,6,,
1,19,607,28,15,7,,
1,19,616,48,13,1,,
1,19,616,48,15,1,StateRun,16165
1,19,616,48,19,1,HomeBusiness,
1,19,616,48,19,2,StateRun,29085
1,19,616,48,19,3,,
1,19,616,48,19,4,,
1,19,619,68,14,1,HomeBusiness,
1,19,619,68,14,2,HomeBusiness,
1,19,619,68,14,3,StateRun,26007
1,19,619,68,14,4,,
1,19,619,68,14,5,,
1,19,619,68,14,6,,
1,19,619,68,15,1,HomeBusiness,
1,19,619,68,15,2,FarmForestAqua,
1,19,619,68,15,3,,
1,19,619,68,15,4,,
1,19,619,68,19,1,StateRun,24372
1,19,619,68,19,2,HomeBusiness,
1,19,619,68,19,3,,
1,19,619,68,19,4,,
1,19,628,19,13,1,StateRun,40259
1,19,628,19,13,2,FarmForestAqua,
1,19,628,19,13,3,StateRun,31593
1,19,628,19,13,4,,
1,19,628,19,14,1,StateRun,50122
1,19,628,19,14,2,StateRun,38020
1,19,628,19,14,3,,
1,19,628,19,14,4,,
1,19,628,19,14,5,,
1,19,628,19,14,6,,
1,19,628,19,15,1,StateRun,67090
1,19,628,19,15,2,StateRun,48191
1,19,628,19,15,3,,
1,19,628,19,15,4,,
1,19,628,19,15,5,,
1,19,628,19,15,6,Private,32127
1,20,640,30,13,1,StateRun,43876
1,20,640,30,13,2,HomeBusiness,16701
1,20,640,30,13,3,,
1,20,640,30,13,4,,
1,20,640,30,19,1,StateRun,59007
1,20,640,30,19,2,,
1,20,640,30,20,1,,
1,20,640,30,20,2,StateRun,77734
1,20,640,30,20,3,StateRun,51569
1,20,640,30,20,4,,
1,20,646,2,13,1,,
1,20,646,2,13,2,FarmForestAqua,
1,20,646,2,13,3,,
1,20,646,2,13,4,,
1,20,646,2,14,1,StateRun,59911
1,20,646,2,14,2,StateRun,44318
1,20,646,2,14,3,,
1,20,646,2,15,1,StateRun,47879
1,20,646,2,15,2,HomeBusiness,
1,20,646,2,15,3,,
1,20,646,2,15,4,,
1,20,658,4,13,1,HomeBusiness,
1,20,658,4,13,2,HomeBusiness,
1,20,658,4,13,3,,
1,20,658,4,13,4,,
1,20,658,4,14,1,HomeBusiness,27086
1,20,658,4,14,2,HomeBusiness,27086
1,20,658,4,14,3,,
1,20,658,4,14,4,,
1,20,658,4,15,1,StateRun,55750
1,20,658,4,15,2,StateRun,46773
1,20,658,4,15,3,,
1,20,658,4,15,4,,
1,20,667,13,13,1,FarmForestAqua,
1,20,667,13,13,2,HomeBusiness,
1,20,667,13,13,3,,
1,20,667,13,13,4,,
1,20,667,13,13,5,,
1,20,667,13,13,6,,
1,20,667,13,14,1,HomeBusiness,
1,20,667,13,14,2,StateRun,43547
1,20,667,13,14,3,StateRun,28729
1,20,667,13,14,4,,
1,20,667,13,15,1,Private,35506
1,20,667,13,15,2,HomeBusiness,
1,20,667,13,15,3,,
1,20,667,13,15,4,,
1,20,679,16,13,1,HomeBusiness,
1,20,679,16,13,2,HomeBusiness,
1,20,679,16,13,3,,
1,20,679,16,13,4,,
1,20,679,16,14,1,HomeBusiness,
1,20,679,16,14,2,HomeBusiness,
1,20,679,16,14,3,,
1,20,679,16,15,1,,
1,20,679,16,15,2,HomeBusiness,
1,20,679,16,15,3,,
1,20,679,16,15,4,,
1,250,8980,2,13,1,,
1,250,8980,2,13,2,,
1,250,8980,2,14,1,FarmForestAqua,
1,250,8980,2,14,2,HomeBusiness,19041
1,250,8980,2,14,3,,
1,250,8980,2,20,1,StateRun,4852
1,250,8980,2,20,2,FarmForestAqua,
1,250,8980,2,20,3,HomeBusiness,
1,250,8980,2,20,4,,
1,250,8998,4,13,1,,
1,250,8998,4,13,2,,
1,250,8998,4,13,3,StateRun,15626
1,250,8998,4,13,4,,
1,250,8998,4,15,1,HomeBusiness,
1,250,8998,4,15,2,FarmForestAqua,
1,250,8998,4,15,3,,
1,250,8998,4,15,4,,
1,250,8998,4,15,5,FarmForestAqua,
1,250,8998,4,20,1,StateRun,36574
1,250,8998,4,20,2,FarmForestAqua,
1,250,8998,4,20,3,,
1,250,8998,4,20,4,,
1,250,9013,3,13,1,,
1,250,9013,3,13,2,,
1,250,9013,3,14,1,FarmForestAqua,
1,250,9013,3,14,2,FarmForestAqua,
1,250,9013,3,14,3,FarmForestAqua,
1,250,9013,3,14,4,FarmForestAqua,
1,250,9013,3,14,5,,
1,250,9013,3,14,6,HomeBusiness,53398
1,250,9013,3,14,7,Foreign,44302
1,250,9013,3,14,8,,
1,250,9013,3,15,1,,
1,250,9013,3,15,2,FarmForestAqua,
1,250,9013,3,15,3,,
1,268,9538,12,13,1,,
1,268,9538,12,13,2,,
1,268,9538,12,13,3,StateRun,13276
1,268,9538,12,13,4,HomeBusiness,22126
1,268,9538,12,13,5,Private,13366
1,268,9538,12,14,1,HomeBusiness,
1,268,9538,12,14,2,HomeBusiness,
1,268,9538,12,14,3,,
1,268,9538,12,14,4,,
1,268,9538,12,19,1,,
1,268,9538,12,19,2,Private,53214
1,268,9538,12,19,3,Private,56522
1,268,9538,12,19,4,,
1,268,9538,12,19,5,,
1,268,9547,6,13,1,,
1,268,9547,6,13,2,,
1,268,9547,6,13,3,,
1,268,9547,6,13,4,,
1,268,9547,6,15,1,,
1,268,9547,6,15,2,HomeBusiness,
1,268,9547,6,15,3,StateRun,23039
1,268,9547,6,15,4,,
1,268,9547,6,15,5,StateRun,27105
1,268,9547,6,19,1,,
1,268,9547,6,19,2,HomeBusiness,
1,268,9547,6,19,3,Private,33415
1,268,9547,6,19,4,,
1,268,9556,17,13,1,,
1,268,9556,17,14,1,,
1,268,9556,17,14,2,,
1,268,9556,17,14,3,StateRun,33409
1,268,9556,17,14,4,StateRun,22574
1,268,9556,17,14,5,,
1,268,9556,17,14,6,,
1,268,9556,17,15,1,StateRun,52943
1,268,9556,17,15,2,HomeBusiness,
1,268,9556,17,15,3,,
1,268,9556,17,15,4,,
1,268,9562,26,13,1,FarmForestAqua,32509
1,268,9562,26,13,2,Collective,16255
1,268,9562,26,13,3,,
1,268,9562,26,13,4,,
1,268,9562,26,13,5,,
1,268,9562,26,15,1,,
1,268,9562,26,15,2,,
1,268,9562,26,15,3,Private,43334
1,268,9562,26,15,4,,
1,268,9562,26,15,5,,
1,268,9562,26,15,6,,
1,268,9562,26,19,1,HomeBusiness,27092
1,268,9562,26,19,2,HomeBusiness,
1,268,9562,26,19,3,,
1,268,9562,26,19,4,,
1,268,9562,26,19,5,,
1,268,9562,26,19,6,FarmForestAqua,
1,268,9886,19,13,1,HomeBusiness,27084
1,268,9886,19,13,2,HomeBusiness,
1,268,9886,19,13,3,,
1,268,9886,19,13,4,,
1,268,9886,19,13,5,,
1,268,9886,19,14,1,,
1,268,9886,19,14,2,,
1,268,9886,19,14,3,HomeBusiness,28451
1,268,9886,19,14,4,HomeBusiness,
1,268,9886,19,14,5,,
1,268,9886,19,14,6,,
1,268,9886,19,14,7,,
1,268,9886,19,20,1,HomeBusiness,21676
1,268,9886,19,20,2,HomeBusiness,14089
1,268,9886,19,20,3,,
1,269,9586,16,13,1,HomeBusiness,
1,269,9586,16,13,2,StateRun,22959
1,269,9586,16,13,3,StateRun,44502
1,269,9586,16,13,4,,
1,269,9586,16,14,1,StateRun,30053
1,269,9586,16,14,2,StateRun,54814
1,269,9586,16,14,3,,
1,269,9586,16,15,1,Private,11193
1,269,9586,16,15,2,StateRun,66662
1,269,9586,16,15,3,,
1,269,9586,16,15,4,,
1,269,9604,8,13,1,FarmForestAqua,
1,269,9604,8,13,2,FarmForestAqua,
1,269,9604,8,13,3,StateRun,28001
1,269,9604,8,13,4,StateRun,26466
1,269,9604,8,14,1,FarmForestAqua,
1,269,9604,8,14,2,FarmForestAqua,
1,269,9604,8,15,1,FarmForestAqua,
1,269,9604,8,15,2,FarmForestAqua,
1,269,9604,8,15,3,,
1,269,9604,8,15,4,,
1,269,9604,8,15,5,,
1,271,9631,1,13,1,HomeBusiness,31610
1,271,9631,1,13,2,FarmForestAqua,
1,271,9631,1,13,3,FarmForestAqua,
1,271,9631,1,13,4,HomeBusiness,31610
1,271,9631,1,14,1,Private,18746
1,271,9631,1,14,2,Private,21182
1,271,9631,1,14,3,,
1,271,9631,1,14,4,,
1,271,9631,1,14,5,,
1,271,9631,1,15,1,StateRun,31311
1,271,9631,1,15,2,FarmForestAqua,
1,271,9631,1,15,3,Private,17866
1,271,9631,1,15,4,FarmForestAqua,
1,271,9631,1,15,5,,
1,271,9646,2,13,1,Collective,15321
1,271,9646,2,13,2,FarmForestAqua,
1,271,9646,2,13,3,,
1,271,9646,2,13,4,,
1,271,9646,2,14,1,FarmForestAqua,
1,271,9646,2,14,2,FarmForestAqua,
1,271,9646,2,14,3,FarmForestAqua,
1,271,9646,2,15,1,FarmForestAqua,
1,271,9646,2,15,2,,
1,271,9646,2,15,3,FarmForestAqua,
1,271,9646,2,15,4,,
1,271,9658,6,13,1,FarmForestAqua,
1,271,9658,6,13,2,FarmForestAqua,
1,271,9658,6,13,3,,
1,271,9658,6,13,4,,
1,271,9658,6,14,1,FarmForestAqua,
1,271,9658,6,14,2,FarmForestAqua,
1,271,9658,6,15,1,FarmForestAqua,
1,271,9658,6,15,2,FarmForestAqua,
1,271,9658,6,15,3,,
1,271,9658,6,15,4,,
1,271,9673,12,14,1,HomeBusiness,27082
1,271,9673,12,14,2,FarmForestAqua,
1,271,9673,12,14,3,,
1,271,9673,12,14,4,,
1,271,9673,12,15,1,FarmForestAqua,
1,271,9673,12,15,2,,
1,271,9673,12,20,1,FarmForestAqua,
1,271,9673,12,20,2,FarmForestAqua,
1,271,9673,12,20,3,,
1,271,9691,3,13,1,FarmForestAqua,
1,271,9691,3,13,2,FarmForestAqua,
1,271,9691,3,13,3,,
1,271,9691,3,13,4,,
1,271,9691,3,13,5,,
1,271,9691,3,14,1,Private,10107
1,271,9691,3,14,2,,
1,271,9691,3,14,3,,
1,271,9691,3,15,1,FarmForestAqua,
1,271,9706,7,13,1,FarmForestAqua,
1,271,9706,7,13,2,FarmForestAqua,
1,271,9706,7,13,3,FarmForestAqua,
1,271,9706,7,13,4,FarmForestAqua,
1,271,9706,7,14,1,,
1,271,9706,7,14,2,FarmForestAqua,
1,271,9706,7,14,3,FarmForestAqua,
1,271,9706,7,14,4,FarmForestAqua,
1,271,9706,7,14,5,FarmForestAqua,
1,271,9706,7,14,6,FarmForestAqua,
1,271,9706,7,14,7,FarmForestAqua,
1,271,9706,7,14,8,,
1,271,9706,7,15,1,HomeBusiness,
1,271,9706,7,15,2,,
1,272,9733,6,13,1,HomeBusiness,33431
1,272,9733,6,13,2,HomeBusiness,27739
1,272,9733,6,13,3,,
1,272,9733,6,13,4,,
1,272,9733,6,14,1,FarmForestAqua,
1,272,9733,6,14,2,FarmForestAqua,
1,272,9733,6,14,3,HomeBusiness,19834
1,272,9733,6,19,1,HomeBusiness,
1,272,9733,6,19,2,,
1,272,9748,9,13,1,FarmForestAqua,
1,272,9748,9,13,2,HomeBusiness,16958
1,272,9748,9,13,3,FarmForestAqua,
1,272,9748,9,13,4,,
1,272,9748,9,14,1,FarmForestAqua,
1,272,9748,9,14,2,FarmForestAqua,
1,272,9748,9,14,3,FarmForestAqua,
1,272,9748,9,14,4,HomeBusiness,22656
1,272,9748,9,14,5,HomeBusiness,21031
1,272,9748,9,15,1,HomeBusiness,
1,272,9748,9,15,2,HomeBusiness,
1,272,9748,9,15,3,,
1,272,9748,9,15,4,,
1,272,9769,6,13,1,HomeBusiness,
1,272,9769,6,13,2,HomeBusiness,
1,272,9769,6,13,3,,
1,272,9769,6,13,4,,
1,272,9769,6,14,1,FarmForestAqua,
1,272,9769,6,14,2,FarmForestAqua,
1,272,9769,6,14,3,,
1,272,9769,6,15,1,,
1,272,9769,6,15,2,,
1,272,9769,6,15,3,HomeBusiness,
1,272,9769,6,15,4,HomeBusiness,
1,272,9769,6,15,5,,
1,272,9769,6,15,6,,
1,273,9790,9,13,1,StateRun,40632
1,273,9790,9,13,2,HomeBusiness,12641
1,273,9790,9,13,3,,
1,273,9790,9,13,4,HomeBusiness,26005
1,273,9790,9,14,1,HomeBusiness,
1,273,9790,9,14,2,FarmForestAqua,
1,273,9790,9,14,3,,
1,273,9790,9,14,4,,
1,273,9790,9,15,1,StateRun,21246
1,273,9790,9,15,2,StateRun,19098
1,273,9790,9,15,3,,
1,273,9805,9,13,1,,
1,273,9805,9,13,2,FarmForestAqua,
1,273,9805,9,13,3,StateRun,22687
1,273,9805,9,13,4,StateRun,22498
1,273,9805,9,13,5,,
1,273,9805,9,13,6,,
1,273,9805,9,14,1,FarmForestAqua,8673
1,273,9805,9,14,2,,
1,273,9805,9,14,3,StateRun,28547
1,273,9805,9,14,4,Private,21682
1,273,9805,9,14,5,StateRun,32974
1,273,9805,9,15,1,HomeBusiness,
1,273,9805,9,15,2,HomeBusiness,
1,273,9805,9,15,3,,
1,273,9814,12,13,1,HomeBusiness,15791
1,273,9814,12,13,2,HomeBusiness,12633
1,273,9814,12,13,3,FarmForestAqua,
1,273,9814,12,13,4,,
1,273,9814,12,15,1,FarmForestAqua,
1,273,9814,12,15,2,FarmForestAqua,
1,273,9814,12,15,3,HomeBusiness,31770
1,273,9814,12,19,1,FarmForestAqua,
1,273,9814,12,19,2,FarmForestAqua,
1,273,9814,12,19,3,,
1,273,9814,12,19,4,,
1,273,9826,3,13,1,,
1,273,9826,3,13,2,,
1,273,9826,3,13,3,StateRun,19322
1,273,9826,3,13,4,StateRun,4605
1,273,9826,3,14,1,,
1,273,9826,3,14,2,,
1,273,9826,3,14,3,Collective,27821
1,273,9826,3,14,4,Collective,22581
1,273,9826,3,14,5,,
1,273,9826,3,15,1,StateRun,16974
1,273,9826,3,15,2,StateRun,37469
1,273,9826,3,15,3,,
1,273,9826,3,15,4,,
1,274,9847,9,13,1,Private,80048
1,274,9847,9,13,2,HomeBusiness,
1,274,9847,9,13,3,,
1,274,9847,9,13,4,,
1,274,9847,9,13,5,,
1,274,9847,9,14,1,FarmForestAqua,
1,274,9847,9,14,2,FarmForestAqua,
1,274,9847,9,15,1,FarmForestAqua,
1,274,9847,9,15,2,FarmForestAqua,
1,274,9847,9,15,3,,
1,274,9847,9,15,4,,
1,274,9862,17,13,1,,
1,274,9862,17,13,2,HomeBusiness,
1,274,9862,17,13,3,,
1,274,9862,17,13,4,HomeBusiness,
1,274,9862,17,13,5,,
1,274,9862,17,14,1,FarmForestAqua,
1,274,9862,17,14,2,FarmForestAqua,
1,274,9862,17,14,3,Private,27715
1,274,9862,17,14,4,,
1,274,9862,17,14,5,HomeBusiness,19662
1,274,9862,17,14,6,FarmForestAqua,
1,274,9862,17,14,7,,
1,274,9862,17,15,1,,
1,274,9862,17,15,2,FarmForestAqua,
1,274,9862,17,15,3,,
1,274,9877,34,14,1,StateRun,34487
1,274,9877,34,14,2,StateRun,61840
1,274,9877,34,15,1,,
1,274,9877,34,15,2,StateRun,59979
1,274,9877,34,15,3,Private,13423
1,274,9877,34,15,4,,
1,274,9877,34,20,1,StateRun,30709
1,274,9877,34,20,2,StateRun,76349
1,274,9877,34,20,3,,
1,274,9877,34,20,4,,
1,275,4939,6,13,1,StateRun,37642
1,275,4939,6,13,2,FarmForestAqua,
1,275,4939,6,15,1,FarmForestAqua,
1,275,4939,6,15,2,FarmForestAqua,
1,275,4939,6,15,3,Private,31385
1,275,4939,6,15,4,FarmForestAqua,
1,275,4939,6,15,5,,
1,275,4939,6,15,6,FarmForestAqua,
1,275,4939,6,19,1,HomeBusiness,
1,275,4939,6,19,2,HomeBusiness,
1,275,4939,6,19,3,,
1,275,4939,6,19,4,,
1,275,4939,6,19,5,,
1,275,4939,6,19,6,,
1,275,9895,16,14,1,HomeBusiness,15178
1,275,9895,16,14,2,FarmForestAqua,
1,275,9895,16,14,3,FarmForestAqua,
1,275,9895,16,14,4,FarmForestAqua,
1,275,9895,16,14,5,,
1,275,9895,16,19,1,HomeBusiness,
1,275,9895,16,19,2,HomeBusiness,
1,275,9895,16,19,3,Private,45171
1,275,9895,16,19,4,FarmForestAqua,
1,275,9895,16,19,5,,
1,275,9895,16,19,6,,
1,275,9895,16,20,1,FarmForestAqua,
1,275,9910,3,13,1,StateRun,9930
1,275,9910,3,13,2,FarmForestAqua,
1,275,9910,3,13,3,,
1,275,9910,3,13,4,HomeBusiness,
1,275,9910,3,14,1,,
1,275,9910,3,14,2,,
1,275,9910,3,14,3,Private,19443
1,275,9910,3,14,4,,
1,275,9910,3,14,5,HomeBusiness,
1,275,9910,3,20,1,,
1,275,9910,3,20,2,FarmForestAqua,
1,275,9910,3,20,3,HomeBusiness,
1,275,9910,3,20,4,Private,18612
1,275,9910,3,20,5,,
1,275,9910,3,20,6,,
1,275,9925,10,13,1,HomeBusiness,21863
1,275,9925,10,13,2,FarmForestAqua,
1,275,9925,10,13,3,,
1,275,9925,10,14,1,HomeBusiness,
1,275,9925,10,14,2,HomeBusiness,
1,275,9925,10,15,1,HomeBusiness,23927
1,275,9925,10,15,2,HomeBusiness,
1,275,9925,10,15,3,,
1,275,9925,10,15,4,,
1,275,9946,3,13,1,HomeBusiness,
1,275,9946,3,13,2,HomeBusiness,
1,275,9946,3,13,3,,
1,275,9946,3,13,4,,
1,275,9946,3,13,5,,
1,275,9946,3,14,1,HomeBusiness,
1,275,9946,3,14,2,HomeBusiness,
1,275,9946,3,14,3,HomeBusiness,
1,275,9946,3,14,4,HomeBusiness,
1,275,9946,3,14,5,,
1,275,9946,3,15,1,,
1,275,9946,3,15,2,HomeBusiness,
1,275,9946,3,15,3,Private,22581
1,275,9946,3,15,4,HomeBusiness,
1,275,9946,3,15,5,,
1,275,9946,3,15,6,,
1,276,4936,2,13,1,HomeBusiness,10844
1,276,4936,2,13,2,Private,5151
1,276,4936,2,13,3,,
1,276,4936,2,14,1,HomeBusiness,32956
1,276,4936,2,14,2,FarmForestAqua,
1,276,4936,2,14,3,,
1,276,4936,2,15,1,StateRun,29296
1,276,4936,2,15,2,,
1,276,9970,13,13,1,HomeBusiness,29798
1,276,9970,13,13,2,FarmForestAqua,
1,276,9970,13,13,3,FarmForestAqua,
1,276,9970,13,13,4,HomeBusiness,22574
1,276,9970,13,14,1,FarmForestAqua,
1,276,9970,13,14,2,,
1,276,9970,13,14,3,,
1,276,9970,13,20,1,Private,20494
1,276,9970,13,20,2,HomeBusiness,30154
1,276,9970,13,20,3,,
1,276,9970,13,20,4,,
1,276,9985,13,14,1,HomeBusiness,17628
1,276,9985,13,14,2,HomeBusiness,9492
1,276,9985,13,14,3,,
1,276,9985,13,14,4,,
1,276,9985,13,14,5,,
1,276,9985,13,15,1,HomeBusiness,
1,276,9985,13,15,2,HomeBusiness,
1,276,9985,13,19,1,,
1,276,9985,13,19,2,HomeBusiness,
1,276,9985,13,19,3,,
1,276,9985,13,19,4,,
1,276,9985,13,19,5,,
1,276,10006,4,13,1,HomeBusiness,43865
1,276,10006,4,13,2,HomeBusiness,32944
1,276,10006,4,13,3,,
1,276,10006,4,13,4,,
1,276,10006,4,13,5,,
1,276,10006,4,14,1,HomeBusiness,
1,276,10006,4,14,2,HomeBusiness,
1,276,10006,4,15,1,StateRun,33436
1,276,10006,4,15,2,Private,27652
1,276,10006,4,15,3,,
1,276,10006,4,15,4,FarmForestAqua,
1,276,10006,4,15,5,,
1,277,10018,16,14,1,HomeBusiness,
1,277,10018,16,14,2,HomeBusiness,
1,277,10018,16,14,3,,
1,277,10018,16,14,4,,
1,277,10018,16,15,1,HomeBusiness,
1,277,10018,16,15,2,StateRun,53168
1,277,10018,16,15,3,,
1,277,10018,16,15,4,,
1,277,10018,16,15,5,,
1,277,10018,16,19,1,HomeBusiness,
1,277,10018,16,19,2,HomeBusiness,
1,277,10018,16,19,3,,
1,277,10018,16,19,4,,
1,277,10027,2,14,1,HomeBusiness,
1,277,10027,2,14,2,HomeBusiness,
1,277,10027,2,14,3,HomeBusiness,22031
1,277,10027,2,14,4,,
1,277,10027,2,14,5,,
1,277,10027,2,15,1,HomeBusiness,
1,277,10027,2,15,2,HomeBusiness,
1,277,10027,2,15,3,,
1,277,10027,2,15,4,,
1,277,10027,2,19,1,HomeBusiness,
1,277,10027,2,19,2,HomeBusiness,
1,277,10027,2,19,3,,
1,277,10045,6,14,1,HomeBusiness,
1,277,10045,6,14,2,HomeBusiness,
1,277,10045,6,15,1,HomeBusiness,
1,277,10045,6,15,2,FarmForestAqua,
1,277,10045,6,15,3,HomeBusiness,
1,277,10045,6,15,4,HomeBusiness,
1,277,10045,6,15,5,,
1,277,10045,6,15,6,,
1,277,10045,6,19,1,HomeBusiness,
1,277,10045,6,19,2,HomeBusiness,
1,277,10045,6,19,3,,
1,277,10045,6,19,4,,
1,277,10045,6,19,5,,
1,277,10063,3,13,1,Private,21751
1,277,10063,3,13,2,HomeBusiness,
1,277,10063,3,13,3,Private,14982
1,277,10063,3,13,4,,
1,277,10063,3,19,1,HomeBusiness,
1,277,10063,3,19,2,HomeBusiness,
1,277,10063,3,19,3,,
1,277,10063,3,19,4,,
1,277,10063,3,19,5,,
1,277,10063,3,19,6,,
1,277,10063,3,20,1,FarmForestAqua,
1,277,10063,3,20,2,HomeBusiness,
1,277,10063,3,20,3,Private,19107
1,277,10063,3,20,4,,
1,277,10063,3,20,5,,
1,277,10075,14,13,1,HomeBusiness,
1,277,10075,14,13,2,,
1,277,10075,14,13,3,,
1,277,10075,14,13,4,Private,65194
1,277,10075,14,13,5,HomeBusiness,
1,277,10075,14,13,6,,
1,277,10075,14,14,1,HomeBusiness,
1,277,10075,14,14,2,FarmForestAqua,
1,277,10075,14,14,3,,
1,277,10075,14,14,4,,
1,277,10075,14,20,1,,
1,277,10075,14,20,2,FarmForestAqua,
1,277,10075,14,20,3,,
1,277,10075,14,20,4,FarmForestAqua,
1,277,10090,7,13,1,FarmForestAqua,
1,277,10090,7,13,2,FarmForestAqua,
1,277,10090,7,13,3,FarmForestAqua,2891
1,277,10090,7,13,4,,
1,277,10090,7,14,1,StateRun,38645
1,277,10090,7,14,2,StateRun,32686
1,277,10090,7,14,3,,
1,277,10090,7,14,4,,
1,277,10090,7,15,1,FarmForestAqua,
1,277,10090,7,15,2,FarmForestAqua,
1,277,10090,7,15,3,Private,25031
1,277,10090,7,15,4,,
1,277,10090,7,15,5,,
1,277,10090,7,15,6,,
1,278,10126,4,14,1,HomeBusiness,
1,278,10126,4,14,2,HomeBusiness,
1,278,10126,4,14,3,HomeBusiness,
1,278,10126,4,14,4,,
1,278,10126,4,14,5,HomeBusiness,
1,278,10126,4,14,6,,
1,278,10126,4,15,1,HomeBusiness,
1,278,10126,4,15,2,FarmForestAqua,
1,278,10126,4,15,3,,
1,278,10126,4,19,1,HomeBusiness,
1,278,10126,4,19,2,FarmForestAqua,
1,278,10126,4,19,3,Private,17514
1,278,10138,4,13,1,HomeBusiness,
1,278,10138,4,13,2,HomeBusiness,
1,278,10138,4,13,3,,
1,278,10138,4,13,4,,
1,278,10138,4,14,1,HomeBusiness,
1,278,10138,4,14,2,HomeBusiness,
1,278,10138,4,14,3,,
1,278,10138,4,14,4,,
1,278,10138,4,14,5,FarmForestAqua,
1,278,10138,4,19,1,,
1,278,10138,4,19,2,,
1,278,10138,4,19,3,FarmForestAqua,
1,278,10153,9,13,1,FarmForestAqua,
1,278,10153,9,13,2,FarmForestAqua,
1,278,10153,9,13,3,,
1,278,10153,9,13,4,,
1,278,10153,9,14,1,,
1,278,10153,9,14,2,,
1,278,10153,9,14,3,StateRun,14593
1,278,10153,9,14,4,StateRun,13653
1,278,10153,9,14,5,,
1,278,10153,9,14,6,,
1,278,10153,9,19,1,HomeBusiness,
1,278,10153,9,19,2,HomeBusiness,
1,278,10153,9,19,3,,
1,278,10153,9,19,4,,
1,278,10174,6,13,1,HomeBusiness,
1,278,10174,6,13,2,HomeBusiness,
1,278,10174,6,13,3,FarmForestAqua,
1,278,10174,6,13,4,,
1,278,10174,6,15,1,,
1,278,10174,6,15,2,,
1,278,10174,6,20,1,HomeBusiness,
1,278,10174,6,20,2,HomeBusiness,
1,278,10174,6,20,3,Private,47251
1,279,10195,4,13,1,,
1,279,10195,4,14,1,FarmForestAqua,
1,279,10195,4,14,2,FarmForestAqua,
1,279,10195,4,14,3,HomeBusiness,27093
1,279,10195,4,15,1,HomeBusiness,
1,279,10195,4,15,2,HomeBusiness,3071
1,279,10195,4,15,3,,
1,279,10195,4,15,4,,
1,279,10213,7,13,1,,
1,279,10213,7,13,2,HomeBusiness,
1,279,10213,7,13,3,HomeBusiness,
1,279,10213,7,13,4,HomeBusiness,
1,279,10213,7,13,5,,
1,279,10213,7,14,1,HomeBusiness,
1,279,10213,7,14,2,HomeBusiness,
1,279,10213,7,14,3,,
1,279,10213,7,14,4,,
1,279,10213,7,15,1,HomeBusiness,
1,279,10213,7,15,2,HomeBusiness,
1,279,10213,7,15,3,HomeBusiness,28539
1,279,10213,7,15,4,HomeBusiness,27594
1,279,10231,14,13,1,HomeBusiness,
1,279,10231,14,13,2,HomeBusiness,
1,279,10231,14,13,3,HomeBusiness,46066
1,279,10231,14,14,1,,
1,279,10231,14,14,2,,
1,279,10231,14,15,1,HomeBusiness,12759
1,279,10231,14,15,2,Private,56289
1,279,10231,14,15,3,Private,31206
1,279,10249,11,14,1,,
1,279,10249,11,15,1,FarmForestAqua,
1,279,10249,11,15,2,FarmForestAqua,
1,279,10249,11,19,1,HomeBusiness,
1,279,10249,11,19,2,HomeBusiness,
1,279,10249,11,19,3,,
1,279,10249,11,19,4,,
1,279,10267,1,13,1,HomeBusiness,
1,279,10267,1,13,2,HomeBusiness,
1,279,10267,1,13,3,,
1,279,10267,1,13,4,,
1,279,10267,1,14,1,HomeBusiness,
1,279,10267,1,14,2,HomeBusiness,
1,279,10267,1,14,3,,
1,279,10267,1,14,4,,
1,279,10267,1,14,5,,
1,279,10267,1,15,1,HomeBusiness,
1,279,10267,1,15,2,HomeBusiness,
1,279,10267,1,15,3,,
1,279,10267,1,15,4,,
1,280,10294,4,14,1,HomeBusiness,18065
1,280,10294,4,14,2,HomeBusiness,
1,280,10294,4,14,3,,
1,280,10294,4,14,4,,
1,280,10294,4,15,1,HomeBusiness,
1,280,10294,4,15,2,HomeBusiness,
1,280,10294,4,15,3,,
1,280,10294,4,15,4,,
1,280,10294,4,19,1,StateRun,38191
1,280,10294,4,19,2,StateRun,28395
1,280,10294,4,19,3,,
1,280,10294,4,19,4,,
1,280,10294,4,19,5,HomeBusiness,
1,280,10312,7,13,1,,
1,280,10312,7,14,1,,
1,280,10312,7,14,2,HomeBusiness,9945
1,280,10312,7,15,1,HomeBusiness,18170
1,280,10312,7,15,2,FarmForestAqua,
1,280,10312,7,15,3,,
1,280,10312,7,15,4,,
1,280,10330,4,14,1,HomeBusiness,
1,280,10330,4,14,2,HomeBusiness,
1,280,10330,4,14,3,,
1,280,10330,4,14,4,,
